"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","PC59","PC60","PC61","PC62","PC63","PC64","PC65","PC66","PC67","PC68","PC69","PC70","PC71","PC72","PC73","PC74","PC75","PC76","PC77","PC78","PC79","PC80","PC81","PC82","PC83","PC84","PC85","PC86","PC87","PC88","PC89","PC90","PC91","PC92","PC93","PC94","PC95","PC96","PC97","PC98","PC99","PC100","PC101","PC102"
"620",2.4868,-0.61978,-8.4853,-9.2178,-4.9908,7.6861,-0.65079,-3.0149,0.50177,-3.2453,-2.2807,-0.19612,-2.5504,-0.73705,-1.2474,1.6064,1.2854,0.38102,-1.3758,-1.8533,1.4612,-3.7602,1.3511,-1.9182,1.5502,0.87208,-0.22425,1.2742,0.25965,-0.18955,1.2711,0.49766,1.3917,-0.40393,2.2628,0.46796,0.63165,0.3858,0.047961,-0.18785,0.60577,0.26342,-0.41958,-0.45761,-0.43493,-0.12297,-0.37384,-0.19811,-0.027656,0.063289,0.3227,0.048428,0.27259,-0.94837,0.26725,0.62783,0.0032274,-0.85257,-0.40076,-0.1445,0.27276,0.47705,0.23496,0.55236,-0.25314,0.057893,0.1005,-0.19746,0.19047,-0.12382,0.3597,0.04789,-0.12872,0.0090345,0.15223,-0.052949,0.10453,-0.3714,-0.0005974,0.00014239,-0.052164,0.12739,0.037165,-0.19899,-0.088985,0.035205,-0.089721,-0.027757,0.14222,-0.0090524,-0.068913,0.097043,-0.04135,0.095704,-0.015144,-0.019482,0.033693,0.047877,0.056253,-0.024159,0.042215,-1.1241e-15
"720",-14.786,-0.18793,-3.6452,3.3222,-3.8968,-1.94,1.3307,-2.8984,-0.25791,-0.070818,-1.057,0.60851,0.57081,-0.042755,0.43632,1.6752,0.3586,-0.27669,0.080288,1.3044,-2.0991,0.43689,0.65521,-1.7948,0.46516,-0.35746,0.25134,0.61747,-1.2138,-0.32837,-0.35941,-1.7105,-0.57238,-0.16335,0.10065,1.0174,-0.57722,0.783,-0.046024,0.32405,0.19451,-0.59363,-0.59962,-0.13984,0.44906,-0.36307,0.91776,0.24183,-0.17344,-0.24171,-0.33335,-0.36145,-0.24099,0.015258,0.27637,-0.46027,0.39423,0.087361,-0.50026,0.12925,-0.16467,-0.2824,0.21766,-0.21469,-0.051511,-0.34609,-0.34284,-0.1956,-0.35232,0.18272,0.19354,0.35085,0.16787,0.26385,-0.020879,-0.16002,-0.0028111,-0.21733,0.173,0.29345,0.085049,-0.031412,0.3605,0.039117,0.21008,0.22067,0.13708,-0.11976,0.2209,0.23286,0.26171,0.21123,-0.13178,0.18961,-0.068648,-0.16053,-0.13786,-0.1414,0.12906,-0.01086,0.23098,-1.6792e-15
"730",1.2543,-6.0367,-5.1316,-2.2783,-0.80779,-1.1597,0.29562,5.5199,1.1247,1.3932,-0.70953,1.66,0.20487,-1.8026,-1.2802,-0.30131,1.6563,-1.6837,-0.75595,0.34241,1.7123,0.58929,-1.5215,-2.645,-0.6399,-1.2653,0.89582,0.79418,-0.34878,-0.42144,0.005872,-0.5843,-1.4206,0.23517,0.45425,0.54583,-0.36212,-0.042915,-1.0175,-0.53982,0.16319,-0.21824,0.035169,-0.47258,-0.38358,-0.60706,-1.0395,0.47729,-0.055817,0.51983,0.60201,0.8887,0.14725,1.0455,-0.73107,-0.38532,-0.08117,-0.28795,-0.084578,-0.16674,-0.17247,0.17675,-0.26682,-0.15842,-0.37939,-0.27677,-0.25915,-0.23169,-0.10286,-0.044117,0.26159,0.13715,0.16812,-0.19309,-0.087236,-0.012547,-0.0046559,-0.094896,-0.046767,-0.13827,-0.033991,0.21461,-0.13556,0.42738,-0.14565,0.033417,-0.23846,-0.10699,-0.30769,0.18886,0.14691,-0.027876,-0.19432,0.13194,-0.031296,0.0094678,0.075269,0.12631,0.10086,-0.046849,-0.11436,-4.3021e-16
"740",-7.849,-2.8994,1.1507,-2.6702,-1.0336,1.2178,-0.37649,2.5994,-2.5263,4.4593,-0.90835,-2.5957,2.4148,-0.90086,-0.11664,-1.8642,2.8828,0.80999,-1.3531,0.39081,1.1361,0.88996,0.41835,0.18509,0.87699,-0.034415,1.6023,-1.349,0.34014,0.55625,-1.7482,-0.85689,1.271,0.83874,0.65266,0.82887,-0.52534,-0.98988,0.66808,0.79966,0.28182,0.44129,-0.46145,0.57352,0.5938,-0.23828,-0.4756,-0.37441,0.21382,-1.109,-0.59233,0.52423,0.21197,0.43606,0.64825,0.15253,-1.0681,0.33478,0.034557,-0.30376,0.59955,0.20331,0.44477,-0.097141,-0.12122,0.18277,0.067528,0.3052,-0.13244,-0.12885,-0.04532,-0.33116,-0.28856,-0.17938,-0.2212,0.19903,0.26979,-0.16011,0.076873,0.040386,0.053499,0.033363,0.21573,-0.043833,-0.13002,-0.11401,0.05547,-0.011351,-0.18451,-0.14442,0.14243,0.00074487,-0.081822,0.1967,-0.14073,0.018698,-0.034883,-0.010795,0.088953,-0.068128,0.04823,-1.6931e-15
"1010",0.80839,-9.7071,7.3651,-3.2413,2.9681,-1.6057,-1.8098,-0.85932,-2.9608,5.1432,-2.321,0.11971,-0.74604,-2.1555,1.7385,3.2943,-1.7172,2.1938,-1.1163,-0.40208,1.675,-1.3799,1.078,-0.66359,1.1721,-1.5757,-0.095245,0.48525,0.37252,-0.21587,-0.52006,-0.37083,0.088319,0.44573,-1.1405,0.82194,-2.2172,0.35931,1.0132,0.2678,-0.016979,0.68154,0.2559,-0.33416,0.12597,0.51995,-0.35131,-0.47493,-0.40931,0.32715,-0.24398,0.072299,0.54737,-0.30429,-0.3141,-0.30863,0.10726,0.065716,-0.32815,-0.064615,-0.63591,0.47015,0.20399,0.060213,0.067513,0.44073,0.021346,0.007201,0.091289,0.21851,-0.22927,0.08043,-0.050495,0.22175,-0.019389,0.46625,-0.20196,0.1366,0.40399,-0.031097,-0.08344,0.21907,-0.0834,0.067269,0.25309,-0.085942,-0.041462,-0.015404,0.23111,0.023242,0.027871,-0.086356,-0.037001,0.15091,0.2317,-0.12106,0.0057155,0.12105,-0.058959,0.11491,-0.11587,9.7145e-16
"1330",15.945,-6.7861,-5.2335,10.568,1.3337,2.121,1.0264,1.0795,-1.8203,-0.25579,-0.48093,0.63082,-4.2384,0.32569,0.47054,-0.0047443,-0.70054,-1.2654,-2.3595,2.0167,-0.20786,2.1024,-1.1036,-0.16364,-2.4428,-1.1305,0.13395,1.2029,0.39675,-1.5122,1.2217,2.0444,0.81721,-0.4098,1.2893,0.6615,-0.50599,0.05228,0.091364,0.071063,0.34409,0.17975,0.1488,0.86305,0.15692,-0.73128,-0.20273,-0.59117,0.11976,-0.17124,-0.32433,0.35313,0.15639,-0.50313,-0.67541,-0.095825,-0.45838,-0.040455,0.63888,0.055831,-0.039607,-0.25355,0.29081,-0.69061,0.21527,0.013041,0.0934,0.043208,0.11068,-0.055987,0.033243,-0.01747,-0.60196,0.40844,0.055261,-0.30127,-0.33629,-0.027707,0.064314,0.055483,0.08895,-0.3213,0.063097,0.076461,0.082457,-0.060647,-0.11685,-0.010685,0.087376,0.016557,-0.025668,0.051661,0.021443,0.11447,0.1202,-0.0094414,-0.057512,0.077089,-0.064287,-0.12586,0.062463,1.1276e-15
"1340",5.5794,-11.047,5.3363,-2.7983,2.4918,-3.0565,-2.9097,3.901,-1.1328,4.6408,3.5209,-1.1732,-2.8826,-0.07301,0.093865,0.3071,0.47062,1.1394,-1.153,-0.78547,0.68223,-1.8042,1.1251,-1.6665,0.31052,-1.0571,-1.072,-0.11735,-0.68619,-0.21295,-0.077033,0.3695,-0.49102,-0.18915,-2.1759,0.65982,0.85259,-0.12108,-0.67165,-0.40343,-1.4852,0.70853,-0.23157,0.96571,-0.0052203,0.8235,0.42994,0.067405,-0.30382,0.32363,0.32731,0.082446,-0.091256,-0.0091543,0.36715,-0.15002,-0.19528,-0.34668,0.47092,0.023721,0.43828,0.29221,-0.38108,0.31172,0.31052,-0.82953,0.22597,0.34374,-0.1102,-0.18539,0.26772,0.20086,-0.01514,0.47328,-0.039582,-0.14826,-0.19584,-0.27994,-0.060177,-0.0054163,-0.30651,-0.13186,0.15677,-0.11044,-0.13067,0.058222,-0.0051243,-0.13253,-0.041706,-0.22233,0.17853,0.065751,0.029099,0.028742,-0.007509,0.074856,-0.06574,0.0042792,-0.045628,-0.078969,0.022967,3.0531e-16
"1360",-5.4487,-8.7033,2.5489,2.4216,-2.1982,-5.7383,0.94374,1.8923,-1.6595,-3.7349,1.958,1.0798,-1.7081,2.2386,3.1503,-0.58407,1.9593,-3.046,-1.0593,-1.111,-0.5024,-1.3839,0.22144,-0.65179,-0.13013,-0.93622,2.6198,0.47116,-2.0161,-1.216,1.8042,-1.1198,0.035347,0.2596,-0.72298,-0.50886,-0.33336,-0.46414,-0.5313,1.3651,0.32682,-0.9136,0.7016,-0.12633,-0.2425,0.063912,-0.25484,0.054393,-0.10352,0.43137,0.4596,0.45711,-0.13669,-0.2595,0.2211,0.65027,-0.44474,0.20863,-0.19441,0.36396,-0.1884,0.61721,0.0057338,-0.32125,0.19698,-0.15747,-0.12791,0.22101,-0.11702,0.1769,0.020821,-0.22108,-0.45975,-0.30968,-0.062194,0.039593,0.28547,0.076897,-0.038559,0.0075818,0.067506,0.083582,-0.090765,0.051636,-0.10445,0.020895,0.049107,0.025304,0.33408,-0.15824,0.079626,-0.0062604,0.079062,-0.25402,-0.029599,-0.068613,-0.16412,-0.10044,-0.00088649,0.086881,-0.054739,-7.9103e-16
"1670",19.381,-3.8553,-5.6252,6.1324,2.3876,3.2005,-1.3103,0.9538,-2.7554,-0.88288,2.5364,0.034164,-1.7177,-1.8184,1.3793,0.84771,0.096031,0.03971,-0.3982,2.3073,-0.7738,0.14043,0.6132,0.46302,-2.001,-0.18384,1.1003,0.11636,0.15798,1.2232,-0.52301,2.1026,-0.6623,0.7154,1.2575,1.5742,-0.20816,-0.63091,-0.7964,-0.0066529,-0.41007,0.42064,-0.63718,0.037436,0.26646,0.39805,0.60714,-0.65587,0.28646,0.013604,0.099666,-0.003278,0.055692,0.28971,0.44101,-0.0033731,-0.11226,-0.51962,-0.017467,0.065663,-0.4501,0.20763,0.025604,0.01613,-0.061342,0.25942,-0.17387,-0.39471,-0.26092,0.18481,-0.42079,0.066292,0.48907,0.095118,-0.045019,-0.11794,0.31051,0.33719,0.01487,0.041488,-0.13111,0.32135,-0.24449,-0.41139,-0.20847,0.10834,0.0064782,-0.097831,-0.089077,-0.047982,0.11741,0.09325,0.06169,-0.074046,-0.067049,-0.010777,-0.14985,-0.15686,0.060255,0.17568,-0.088999,8.292e-16
"1820",16.826,-16.996,5.3863,-3.8572,-3.911,13.049,0.28742,-3.2869,5.208,-0.3074,-3.0196,4.1897,-0.49922,-4.0596,-3.6148,-0.025515,0.096502,-2.4763,1.5824,1.4065,1.9326,1.0405,-1.9144,0.22967,-1.0285,-2.362,0.52166,0.48048,-1.8055,1.873,-1.8391,-0.40043,2.1268,1.1624,-0.98164,0.1871,0.43055,0.6248,-0.60891,-0.11226,-0.30811,-0.0076485,0.17308,-0.46552,-0.053227,0.088109,0.10447,0.14946,0.38471,0.42414,-0.088983,0.026253,-0.31647,-0.3631,0.43487,0.01394,0.26346,-0.057168,-0.13636,-0.28383,0.22462,-0.37197,-0.12017,-0.16101,0.21443,0.074288,-0.13761,0.43283,0.066247,0.051183,-0.074004,-0.024446,-0.21338,-0.16366,0.16738,-0.025295,-0.068481,0.20803,-0.10185,0.031733,-0.085589,-0.017353,0.095258,0.083743,-0.041984,0.091219,0.1837,0.014176,0.11532,-0.0036935,0.023345,-0.02272,0.020761,-0.062612,0.006199,-0.048626,0.00068623,0.016445,0.0013298,-0.00098023,-0.0090754,4.2327e-16
"1980",-4.2443,-1.4962,-7.8013,2.6837,-4.7877,-0.33038,3.185,-2.2653,-2.4915,-0.20454,0.16443,-0.48482,1.5597,-0.81706,-1.3223,1.5904,1.5422,0.11715,0.78559,-0.07998,0.40009,1.501,-0.017044,-0.52678,1.1655,-1.2834,-1.779,1.6919,0.42031,-2.2801,-0.088156,-0.80433,-0.13606,-0.72559,-0.11814,1.2719,-0.94846,1.0699,-0.13785,-0.77012,-0.031091,0.5011,-0.28583,-1.0382,0.31916,-0.066789,0.70807,-0.357,-0.0009343,0.18035,0.3436,-0.12871,-0.48182,0.15058,-0.1144,0.3305,-0.64203,0.45713,-0.12548,-0.19193,0.22196,0.28218,0.33898,0.40578,0.099417,-0.031939,-0.059811,-0.029128,-0.090155,0.33532,-0.22665,0.058681,0.27648,0.086047,-0.19553,0.04496,-0.091534,0.31826,-0.56202,-0.092122,0.40255,-0.21044,0.17345,-0.098619,-0.093114,-0.091324,0.068333,0.0046048,-0.0049938,-0.17018,-0.003648,-0.22242,0.18033,-0.1422,-0.0037687,0.1997,-0.021017,0.12986,0.068241,-0.052631,-0.050794,-1.4294e-15
"2020",-5.0571,0.70727,-0.58211,-0.31153,3.5957,1.6765,-0.12562,6.8251,-1.2867,0.48656,0.78588,-0.75196,2.7741,-1.1974,1.437,-0.68224,2.4059,0.0063055,1.7312,0.20671,1.4581,-1.1383,0.32611,-0.56169,-0.35086,-1.1592,-0.13716,0.82521,-0.67261,0.4326,0.10467,-0.34537,-1.3314,-0.24325,-0.018181,0.31717,0.36496,-0.42467,-0.35788,0.86776,-0.024549,0.23158,-0.5526,-0.45028,-0.28458,-0.6788,0.27868,0.14505,0.066439,-0.64826,-0.031577,0.50487,0.22826,-0.53188,-0.051832,-0.27217,-0.073831,0.38492,0.25384,0.14733,-0.11453,-0.041519,0.2646,-0.13326,-0.047704,-0.15284,0.035913,-0.071568,0.22492,-0.3376,-0.0019273,0.17426,0.023174,-0.53861,-0.13523,-0.048732,-0.385,0.27026,0.07456,0.17323,-0.16694,0.18212,0.050245,-0.55551,0.2203,0.23715,-0.046989,0.066172,0.0075196,0.12358,-0.014678,0.038144,0.1538,-0.24004,0.056974,-0.00043692,0.33198,0.18235,-0.14315,-0.021749,0.19438,1.36e-15
"2150",-8.8654,-4.8396,-2.1427,2.029,-4.9673,-0.27454,2.8099,1.855,-1.7338,-0.8869,2.9577,0.69376,0.51192,-0.4301,-0.48505,-0.80898,-0.17842,-0.023341,0.44937,0.084326,0.53792,0.77811,0.52054,-0.3724,0.096029,0.16553,-1.5525,0.42124,-0.46984,0.64413,1.4027,-0.61999,0.48207,0.76704,-0.46102,0.41843,0.21186,-0.75565,-0.29693,1.0691,0.28438,-0.68548,-0.80506,-0.47947,0.82874,0.72079,0.49492,-0.237,-0.20284,0.58531,-0.2791,-0.65417,0.46183,-0.039591,0.014853,-0.46628,0.20994,-0.26578,-0.54383,-0.080242,0.48449,0.21947,-0.47766,-0.55578,-0.16409,-0.2861,0.52614,-0.22284,0.16861,0.064294,-0.12915,-0.17545,-0.41243,0.13533,0.18936,0.36663,0.14281,0.40619,0.11073,-0.1605,0.22469,-0.14632,-0.090202,-0.20341,-0.15168,0.06063,-0.23132,-0.25848,-0.2424,0.12655,-0.28183,-0.14657,-0.15915,0.11705,0.019748,-0.013711,0.065997,-0.1074,-0.08417,-0.11525,0.037213,-1.7208e-15
"10",-1.7805,-0.99514,-8.9898,-4.246,-3.4985,0.19004,0.53734,-0.66647,1.9495,0.26573,1.6481,2.2761,-3.0403,-1.9128,-0.65606,2.0611,-1.5606,1.3314,-3.3232,-0.1047,-0.84113,0.40392,0.85088,-0.41773,-0.27538,-0.3354,0.86252,0.57885,-0.71406,1.0231,0.67574,-0.67187,0.24774,-0.36258,-0.29997,-1.3888,-0.09084,-0.36961,0.93053,-0.75446,0.10627,0.59256,-1.0465,-0.073333,-0.60519,0.60903,-0.11375,0.019871,0.16884,0.52423,-1.0494,-0.62308,0.11416,-0.58804,-0.81604,0.38666,-0.36078,0.20804,0.41744,0.56523,0.2486,-0.27932,-0.12404,-0.089078,-0.11099,-0.2114,-0.29298,0.14355,-0.18171,0.27719,0.040148,-0.12824,0.07405,-0.35734,-0.45668,0.158,-0.041558,-0.027511,0.035616,-0.073244,0.12417,0.090801,-0.36302,0.046687,0.24481,0.0053072,0.19952,-0.063529,-0.31185,-0.030703,0.20802,0.051359,0.1381,0.027233,-0.10629,0.11112,0.071417,-0.095022,-0.037465,0.041431,0.078514,-1.6931e-15
"110",-13.442,2.6287,-2.6065,-0.56153,-1.4061,-3.7759,-0.010693,-0.80419,0.60734,-3.5351,-0.55164,-1.1319,-1.4658,-0.016916,0.19526,0.87109,-0.84806,0.6611,-1.7781,0.45127,-0.0073026,0.8328,-0.58106,0.54795,0.82526,-0.77162,0.25311,-0.2229,-1.4135,0.20302,0.37726,0.2713,-0.72528,1.5137,0.61508,0.089083,0.3984,0.063744,-0.031042,-0.72808,-0.017964,-0.27947,0.55018,0.48355,-0.13366,-0.068306,0.25984,0.23137,0.14291,-0.042988,-0.21137,-0.096407,0.029564,-0.093192,0.60235,-0.39857,0.14755,0.5508,0.3362,-0.26888,-0.13505,0.38081,-0.13874,0.14867,0.36303,0.66441,0.19092,0.45346,0.028613,-0.054094,0.1467,-0.028827,0.14967,0.018767,-0.30485,-0.12719,-0.053806,-0.38816,-0.08682,0.14845,0.01006,-0.15361,-0.47939,-0.28247,-0.039563,0.13674,0.23359,-0.48531,0.052534,0.26124,-0.12804,-0.22897,-0.1916,-0.040843,-0.09584,-0.056018,-0.062561,0.26782,0.040025,-0.08523,-0.064245,-1.2902e-15
"190",-14.4,0.10628,0.83435,4.9382,-0.74261,-3.5681,0.5846,1.0902,0.37255,-1.6979,-0.94986,-0.5636,-2.3031,-0.83226,-0.34912,0.51315,-0.4741,0.97118,-1.3509,0.17787,0.87289,0.36611,-0.0043763,1.2029,1.3331,0.42205,-1.7449,0.84864,0.76027,-0.4499,-0.5151,-0.23283,1.5711,0.29671,0.37597,0.34007,0.39371,0.13882,-0.61568,1.2882,0.32105,0.14157,-0.29475,-0.63116,-0.75095,0.2233,-0.17959,0.54204,-0.079379,-1.0013,-0.40785,0.40805,-0.97799,0.089801,-0.35404,-0.47185,0.32757,-0.16573,0.21412,0.12181,-0.43348,-0.098016,-0.41354,-0.11302,-0.13185,-0.11824,0.53185,-0.14858,0.024315,0.0069459,-0.28797,-0.023415,-0.18119,0.03844,-0.073097,0.0018398,-0.054676,-0.026408,-0.50521,-0.14003,-0.21995,0.022353,-0.15897,-0.074445,0.054037,-0.23213,0.27742,-0.056643,0.1351,-0.13176,0.23573,0.25415,-0.16072,-0.014148,0.013398,-0.078117,0.21997,-0.13487,0.044593,-0.023859,-0.18913,-1.9151e-15
"210",-15.365,0.39567,2.1355,0.82004,-1.3133,-1.4619,-0.32902,2.4323,-2.01,-1.6621,-0.53829,1.7392,0.71535,1.4807,-0.82232,-0.12494,-0.17925,0.47758,-1.2928,0.13152,0.43399,0.59828,0.78165,1.2533,-1.0082,1.1883,-0.1668,-0.73122,1.3618,1.1307,-1.3179,1.0337,0.54315,0.7951,-0.41034,-0.077,0.60583,1.0867,-0.30751,0.73281,0.57291,0.41209,0.23258,0.2241,0.24001,0.33856,-0.012904,-0.087626,-0.28222,0.84043,-0.30175,-0.24829,-0.92191,0.23378,-0.4137,0.028647,0.077081,0.069881,0.029816,-0.58472,-0.073808,0.74243,0.46209,0.062005,0.89746,-0.4921,-0.85871,-0.65159,0.51396,0.0014981,0.44474,-0.20012,-0.020955,-0.44458,0.028589,-0.18352,-0.062213,-0.02241,0.22052,-0.034936,0.15446,-0.12,0.0011983,-0.1305,-0.072617,-0.0020601,-0.0026274,-0.05745,0.011452,0.0076884,0.062573,0.065472,0.064243,0.095584,0.058274,-0.0086588,0.0375,0.064144,0.0037565,0.0088425,-0.024137,0
"220",-10.226,11.195,-0.41152,6.7071,1.617,-0.32439,-0.24775,-3.6838,0.3485,-1.6665,-0.44276,-1.0242,-1.3297,-3.1009,-1.2105,-1.6138,0.10895,-1.0235,-1.466,0.47073,-0.21233,-0.64388,0.7073,1.4746,-0.23863,1.3499,1.421,0.96992,-1.1894,1.0131,0.032402,0.099517,0.30728,0.39942,-1.0279,0.5157,-0.41172,-0.020891,0.1266,-0.74726,0.12693,-0.15967,0.9612,0.15429,-0.27352,-0.78501,-0.2838,0.31557,-0.21707,-0.28965,0.21538,0.03973,0.85251,0.34968,0.12971,-0.18401,-0.04133,0.078352,-0.17861,-0.20943,0.58429,-0.52828,-0.23045,0.4338,0.13454,-0.20671,0.15719,-0.31249,-0.014959,-0.026106,0.17746,0.63932,-0.11706,-0.13494,-0.15718,-0.093315,0.36296,0.2605,0.12307,-0.076998,0.094878,-0.22291,-0.0888,-0.12685,0.22581,-0.22609,-0.20788,-0.28873,0.097412,-0.31297,0.07256,0.018704,-0.008271,-0.00037026,0.30632,0.12882,0.087601,0.014656,0.093957,0.15426,0.042043,1.027e-15
"240",-16.254,-2.9063,5.4246,4.1335,-2.3873,-0.33833,-0.19859,-0.37804,-0.42563,-3.5043,-1.7535,2.0518,0.67675,-0.3831,-1.2876,-0.31816,0.68685,-1.1368,-2.6036,0.62614,0.47677,-0.52048,-0.90938,0.37104,0.25057,1.2906,-0.80985,-0.94935,0.72326,-1.0426,0.091223,-0.27615,-0.80189,0.09747,0.51093,0.56028,0.22931,-1.0994,-0.16154,-0.56298,0.19627,0.8585,-0.28313,-0.10262,0.19348,0.29462,-0.37166,-0.18148,0.13324,0.47978,-0.4026,0.22884,-0.4984,-0.30345,0.13811,-0.50282,0.14306,0.16462,-0.042767,-0.29387,-0.2606,0.102,-0.26557,-0.14084,0.064998,0.23346,0.22914,0.33609,-0.23672,-0.034552,-0.16773,0.17631,0.27555,-0.27639,0.37313,0.29714,0.18722,0.12891,-0.031365,0.11329,-0.43522,-0.082798,-0.1182,0.33004,-0.080935,-0.049173,-0.31566,-0.082581,0.2697,0.01426,-0.023275,0.10149,0.40004,0.12181,-0.12199,0.25886,-0.040891,0.017881,-0.017246,-0.023216,0.23699,-1.3878e-16
"310",-3.5818,0.55651,-8.1935,-3.0395,-2.5916,-1.8073,0.78045,2.5079,-0.21885,-4.0147,0.82035,2.4886,0.32664,-0.66139,-0.51192,1.5355,0.50551,-0.22062,-1.2523,-1.3176,0.38779,-0.26916,1.5105,0.51878,-1.1141,-0.62821,0.23075,0.067839,-0.62701,-0.2549,-0.92147,0.23036,-0.29175,-0.26642,0.93149,-1.5664,-0.11054,0.33792,0.52271,-0.070181,-0.61996,0.80626,1.8146,0.2302,0.71681,0.024958,-0.10796,0.64846,-0.016065,-0.11867,-0.081654,-0.51591,-0.24584,0.22066,0.3853,-0.40806,-0.09857,0.70392,0.35508,-0.11756,0.27683,0.097397,0.59536,0.19807,-0.57805,-0.13917,-0.0018119,0.3454,-0.28781,0.47955,-0.1213,0.22622,-0.11744,0.15989,0.41191,0.049087,-0.22543,0.013865,0.037294,-0.089726,-0.097514,0.19347,0.01655,-0.11718,-0.28409,0.10884,-0.21648,0.04966,-0.043271,0.10748,-0.05261,0.081348,0.052519,0.0044327,0.24904,-0.09269,0.15831,-0.25377,0.033755,-0.087221,-0.087461,-1.6098e-15
"500",-4.0023,2.1933,-4.8286,-5.0541,-0.40825,-2.0111,0.0094259,1.7715,1.6588,1.691,-1.3131,2.6558,0.93132,-0.027095,-0.066653,0.65189,-0.1981,-0.93204,1.7543,0.25852,-1.0815,-0.0023574,-1.5474,0.44356,-1.5234,-0.060622,0.64069,0.69736,1.0928,0.56646,-0.3429,0.38655,0.26863,0.62951,0.18853,-0.63349,-0.64127,-0.92568,-0.4838,0.064447,0.45544,0.48913,-0.2752,1.4588,-0.091828,-0.051986,0.41199,0.56787,-0.36644,-0.74498,0.12648,-0.41377,0.026771,0.030751,-0.57797,0.20684,0.45732,-0.29407,0.33166,-0.29542,0.271,0.61779,-0.31591,0.40637,-0.27548,-0.45519,-0.016396,0.2641,-0.019142,-0.1842,-0.48789,-0.42782,0.053967,-0.012487,0.21419,0.3265,-0.31309,-0.056428,-0.3417,0.060708,0.34943,0.23976,0.076459,0.024236,0.23294,-0.024822,-0.2096,-0.17359,0.27798,0.0010884,-0.038403,-0.048824,-0.145,-0.082825,0.032175,0.057533,-0.15989,0.060874,0.090741,0.17795,0.1312,-1.8041e-15
